Airline,Dep_Airport,Arr_Airport,Scheduled_Departure,Dep_Temp,Dep_Humidity,Dep_Weather,Dep_WindSpeed,Dep_Visibility,Dep_RainfallRate,Dep_SnowAccumulation,Arr_Temp,Arr_Humidity,Arr_Weather,Arr_WindSpeed,Arr_Visibility,Arr_RainfallRate,Arr_SnowAccumulation,Delay_Minutes,Delay_Status
Emirates,BLR,JFK,07:28,43.4,83,Fog,50,528,29.3,3.4,-21.7,63,Storm,44,660,29.9,4.2,88,1
IndiGo,BLR,DXB,19:03,4.2,68,Cloudy,23,9523,3.2,0.0,18.8,58,Snow,6,2464,8.9,0.7,0,0
SpiceJet,DEL,LHR,21:20,-24.8,93,Rain,42,181,29.6,4.4,43.8,87,Storm,57,443,26.7,4.9,110,1
British Airways,DEL,BLR,17:54,8.5,84,Storm,14,3293,9.5,0.9,-1.4,32,Storm,24,2380,4.5,0.5,0,0
IndiGo,DXB,BOM,02:51,42.9,71,Storm,57,394,24.9,2.8,-24.4,62,Fog,52,451,24.7,4.4,105,1
Emirates,DEL,DXB,09:00,10.3,66,Snow,3,6373,9.1,0.0,-2.5,80,Storm,29,4881,6.7,0.4,0,0
Emirates,BLR,DEL,20:01,45.2,48,Snow,58,191,22.8,4.4,-21.1,41,Sunny,45,397,27.7,3.6,104,1
Emirates,DXB,BOM,19:29,23.4,46,Rain,20,2246,5.8,0.3,13.4,37,Rain,14,2695,4.9,0.1,0,0
British Airways,DXB,LHR,00:12,-22.0,95,Cloudy,42,116,24.5,2.7,44.2,64,Rain,58,503,29.1,3.8,68,1
IndiGo,JFK,DXB,11:03,-6.0,89,Snow,8,5525,10.0,0.9,-5.5,31,Snow,24,7126,9.7,0.9,0,0
Emirates,BLR,DXB,00:01,44.3,76,Sunny,55,177,26.1,4.0,41.2,30,Storm,50,559,26.0,3.5,49,1
British Airways,BOM,BLR,04:35,12.3,43,Sunny,1,6173,3.8,0.3,6.6,38,Sunny,15,4595,7.1,0.3,0,0
SpiceJet,JFK,BOM,19:11,44.6,55,Rain,54,296,22.8,3.9,-25.2,98,Cloudy,51,323,23.6,4.5,32,1
Emirates,DXB,JFK,04:33,-8.6,54,Cloudy,24,9312,5.4,0.0,17.3,31,Cloudy,0,9765,7.5,0.3,0,0
Emirates,DXB,DEL,04:13,42.7,68,Cloudy,47,477,25.8,4.5,-24.9,70,Snow,58,229,23.5,2.7,114,1
Emirates,DXB,BLR,18:17,-7.7,94,Storm,11,7422,5.9,0.2,1.7,57,Rain,13,8176,7.4,0.4,0,0
IndiGo,BLR,DEL,16:21,41.7,39,Snow,50,549,29.4,2.7,-27.2,65,Sunny,49,648,28.4,5.0,22,1
Air India,DXB,DEL,12:31,4.1,68,Fog,18,9836,2.6,0.2,10.4,50,Snow,25,7861,0.6,0.6,0,0
British Airways,BLR,DXB,15:08,41.6,89,Sunny,43,131,22.4,3.5,41.8,56,Rain,52,244,29.3,4.2,56,1
SpiceJet,LHR,BLR,06:42,6.9,52,Fog,15,4728,1.3,0.3,6.7,66,Cloudy,11,9083,4.8,0.1,0,0
Emirates,BLR,BOM,20:26,42.8,79,Sunny,49,106,29.7,3.4,-28.1,80,Rain,58,358,26.8,4.0,67,1
British Airways,LHR,DXB,03:29,9.5,48,Fog,25,8650,6.7,0.6,24.7,63,Cloudy,2,9160,5.2,0.3,0,0
Emirates,DXB,DEL,09:07,42.1,93,Snow,50,676,27.7,3.8,41.1,84,Cloudy,59,458,24.5,4.1,96,1
SpiceJet,DEL,JFK,08:50,-8.7,82,Fog,15,8330,3.0,0.2,-6.7,75,Rain,21,8336,5.2,0.7,0,0
British Airways,DEL,BOM,07:59,-26.6,54,Storm,45,291,29.1,4.2,42.9,43,Cloudy,47,209,22.5,3.7,67,1
Air India,DXB,BLR,14:17,-2.5,76,Storm,27,4842,1.9,0.5,4.3,85,Snow,24,5091,4.6,0.1,0,0
IndiGo,DXB,BOM,15:44,-23.2,39,Rain,53,403,27.6,4.9,42.8,32,Storm,58,231,22.4,2.8,59,1
Emirates,BOM,BLR,14:59,5.2,57,Storm,15,9376,0.3,0.0,14.0,84,Snow,26,2016,6.7,0.0,0,0
SpiceJet,DXB,DEL,09:24,-22.8,70,Sunny,44,127,22.1,4.0,42.5,75,Sunny,60,166,25.8,2.9,74,1
Air India,DXB,BOM,12:37,14.8,69,Storm,3,4415,3.9,0.4,-7.0,76,Storm,1,5094,3.1,0.1,0,0
Emirates,BLR,BOM,10:44,44.5,76,Rain,41,534,27.1,2.8,-25.1,39,Storm,53,486,29.5,2.7,91,1
Emirates,DEL,DXB,12:09,17.6,37,Snow,1,3206,9.2,0.1,27.1,38,Fog,16,9876,9.6,0.3,0,0
Air India,DXB,BOM,22:40,-25.0,99,Rain,54,631,27.2,2.8,-27.5,61,Rain,54,313,23.6,4.9,34,1
SpiceJet,BLR,JFK,03:15,11.5,53,Cloudy,5,6356,9.5,0.1,-7.3,38,Sunny,27,3106,0.6,0.6,0,0
Emirates,DXB,LHR,01:10,-27.6,56,Rain,49,368,21.7,3.0,-28.9,42,Snow,50,513,29.1,3.6,48,1
IndiGo,JFK,DXB,15:12,-6.5,78,Rain,30,8850,6.7,0.8,13.1,70,Fog,26,3573,10.0,0.5,0,0
British Airways,BLR,DXB,15:19,43.1,38,Sunny,42,333,27.7,4.0,-21.8,42,Storm,49,299,28.5,4.9,84,1
Emirates,BOM,BLR,04:35,-4.8,81,Cloudy,3,6369,0.7,1.0,-4.5,55,Snow,7,8601,8.9,0.2,0,0
Emirates,BOM,DEL,20:16,-27.6,48,Rain,42,113,24.5,2.7,-24.7,46,Sunny,43,688,21.8,4.3,119,1
Air India,DXB,LHR,18:51,-6.1,89,Sunny,12,4773,3.0,0.1,14.0,79,Sunny,8,7948,1.3,0.8,0,0
SpiceJet,JFK,DEL,11:15,42.2,37,Sunny,58,228,29.8,2.7,-27.6,87,Rain,58,525,26.8,3.2,88,1
SpiceJet,DEL,LHR,13:41,26.1,76,Cloudy,6,7495,4.3,0.5,25.8,87,Rain,15,3014,3.1,0.1,0,0
Air India,DXB,BOM,22:53,44.1,92,Storm,42,596,27.4,4.7,45.2,50,Fog,47,146,21.7,2.9,84,1
British Airways,DXB,BLR,20:37,-4.8,78,Sunny,3,9070,4.7,0.8,28.6,47,Rain,14,3393,2.1,0.6,0,0
IndiGo,BOM,LHR,09:43,-26.0,78,Storm,47,505,26.2,3.3,41.6,63,Cloudy,54,694,26.1,4.5,99,1
British Airways,BLR,JFK,18:48,-1.0,74,Sunny,20,6799,5.0,0.9,-6.2,53,Fog,17,7709,4.0,0.3,0,0
IndiGo,DXB,DEL,09:22,-26.5,49,Storm,47,333,23.1,4.9,44.4,72,Fog,60,535,27.4,4.0,99,1
SpiceJet,DXB,JFK,02:47,11.3,81,Sunny,11,3040,3.0,0.6,4.6,72,Sunny,25,9787,1.4,0.3,0,0
Air India,LHR,BOM,14:26,44.2,43,Snow,58,358,22.6,4.5,44.3,68,Cloudy,60,512,21.0,5.0,45,1
British Airways,DXB,LHR,09:20,13.9,34,Cloudy,25,2446,9.0,0.4,4.9,85,Storm,0,9590,1.7,0.5,0,0
British Airways,JFK,DXB,23:08,42.6,81,Snow,55,207,24.3,4.7,43.4,88,Rain,58,135,21.3,3.2,76,1
SpiceJet,JFK,BLR,06:45,19.5,59,Rain,23,5539,9.3,0.6,0.4,97,Fog,5,3252,5.7,1.0,0,0
Air India,LHR,BOM,15:33,-25.6,42,Rain,47,165,22.0,5.0,-28.9,71,Cloudy,52,301,26.2,3.4,90,1
IndiGo,DEL,JFK,11:03,1.1,95,Storm,5,9340,4.4,0.2,23.5,53,Cloudy,25,2041,1.8,0.1,0,0
British Airways,BLR,DXB,14:49,-29.3,79,Fog,55,587,25.7,4.8,41.3,97,Storm,60,430,25.2,3.4,111,1
SpiceJet,BOM,LHR,10:15,-5.7,67,Storm,16,6350,7.2,1.0,29.8,57,Snow,26,3629,4.3,0.5,0,0
British Airways,DEL,BLR,17:31,-25.7,82,Fog,57,690,23.9,3.5,41.7,60,Snow,49,399,23.4,4.7,43,1
Air India,LHR,BOM,06:26,29.6,85,Fog,19,2784,4.7,0.2,5.0,33,Rain,2,5277,7.5,0.6,0,0
British Airways,DEL,JFK,04:32,42.4,47,Sunny,41,179,21.9,4.4,-21.0,97,Cloudy,50,315,25.6,4.6,45,1
IndiGo,DEL,LHR,18:02,14.0,38,Fog,18,5859,7.9,0.6,21.5,35,Cloudy,25,3696,1.0,0.6,0,0
British Airways,BOM,LHR,19:43,-29.1,83,Snow,52,386,28.9,2.9,43.8,46,Cloudy,59,307,23.6,4.5,32,1
Air India,LHR,JFK,22:15,3.3,35,Fog,5,5889,8.6,0.1,4.4,30,Rain,27,9414,3.4,0.3,0,0
Air India,DEL,JFK,06:28,44.6,42,Fog,46,336,25.9,4.3,45.7,87,Fog,50,429,25.5,4.5,26,1
IndiGo,LHR,DXB,09:23,-0.9,74,Storm,14,5075,0.5,0.7,11.7,64,Rain,21,7262,9.8,0.9,0,0
Air India,BLR,DXB,23:17,-27.1,60,Rain,50,108,27.6,3.1,-27.8,79,Fog,46,128,24.0,5.0,46,1
Air India,BLR,JFK,10:32,-1.6,45,Snow,25,2173,2.1,0.1,5.1,71,Fog,4,8398,2.1,0.9,0,0
British Airways,BOM,BLR,10:06,43.9,59,Rain,54,663,29.8,4.9,41.5,79,Sunny,41,299,26.1,4.8,81,1
British Airways,LHR,DEL,07:58,-9.2,58,Storm,28,6622,9.0,0.3,18.1,45,Fog,20,5928,7.7,0.4,0,0
Air India,BOM,BLR,07:49,42.2,73,Snow,59,634,28.4,3.3,-27.3,96,Storm,52,635,23.4,4.4,104,1
British Airways,DEL,BLR,21:40,23.1,97,Cloudy,14,6320,0.6,0.8,-0.1,84,Storm,17,6907,5.2,0.9,0,0
Emirates,DEL,BOM,19:53,-23.2,79,Rain,59,589,23.8,4.3,45.0,99,Fog,47,515,28.1,2.9,42,1
Emirates,JFK,LHR,07:55,1.9,86,Rain,17,8889,6.3,0.9,27.5,61,Snow,15,2179,9.8,0.7,0,0
British Airways,JFK,LHR,08:10,43.6,38,Storm,49,394,29.6,4.2,-26.7,80,Cloudy,55,604,24.5,3.6,64,1
SpiceJet,DXB,JFK,07:23,13.4,62,Snow,14,4793,3.4,0.7,-4.3,66,Sunny,17,6846,4.9,0.3,0,0
British Airways,JFK,LHR,04:01,-27.0,44,Cloudy,54,418,24.0,3.1,-26.7,43,Sunny,51,348,23.0,3.1,113,1
British Airways,LHR,JFK,19:20,22.0,96,Cloudy,0,7726,2.7,0.1,20.3,100,Rain,7,4377,4.3,0.7,0,0
SpiceJet,BLR,BOM,08:22,-23.8,61,Sunny,53,418,22.9,3.3,-27.6,78,Storm,43,270,22.0,3.4,88,1
Air India,BOM,JFK,12:36,-9.6,48,Fog,29,5278,9.4,0.7,2.9,49,Snow,29,5363,2.2,0.1,0,0
SpiceJet,JFK,BLR,16:34,-28.4,41,Fog,60,646,24.6,3.4,44.8,67,Rain,47,597,26.5,3.4,48,1
Emirates,BOM,JFK,18:29,-8.9,62,Storm,27,9321,6.9,0.5,5.6,50,Rain,27,2033,9.0,1.0,0,0
British Airways,BLR,DEL,00:26,-29.5,96,Rain,45,476,29.1,4.1,44.9,99,Rain,47,294,26.9,4.7,77,1
Emirates,JFK,DEL,02:33,-5.8,81,Cloudy,20,7168,7.6,0.3,22.6,97,Sunny,5,4207,2.3,0.4,0,0
British Airways,DEL,BOM,15:21,41.6,97,Sunny,58,440,28.4,4.8,-27.1,32,Snow,42,638,23.0,4.9,42,1
IndiGo,DEL,DXB,15:10,12.6,66,Sunny,22,4830,7.3,0.0,13.0,38,Fog,25,5284,6.5,0.4,0,0
Air India,BLR,JFK,20:09,41.6,36,Cloudy,50,477,29.0,3.5,-26.1,78,Rain,57,510,22.5,3.2,53,1
IndiGo,LHR,BLR,20:07,22.1,90,Sunny,26,7208,1.3,0.7,10.0,75,Storm,21,6384,3.8,0.2,0,0
SpiceJet,BLR,DXB,04:20,-23.2,81,Snow,57,481,25.1,4.3,45.0,92,Rain,60,327,21.0,3.0,43,1
IndiGo,BLR,DXB,21:47,9.8,37,Storm,16,2397,9.5,0.6,4.2,49,Fog,19,7375,4.2,0.5,0,0
SpiceJet,LHR,DXB,08:40,41.6,85,Sunny,42,255,28.9,3.1,45.5,50,Snow,55,621,25.1,4.7,77,1
IndiGo,DXB,LHR,21:59,-9.6,76,Sunny,4,2958,5.4,0.4,25.9,63,Fog,8,4657,4.8,0.4,0,0
Emirates,LHR,JFK,14:08,-25.3,81,Sunny,43,364,25.7,3.4,-25.6,31,Snow,54,205,25.2,3.0,98,1
SpiceJet,JFK,BOM,10:08,13.1,74,Storm,23,9450,3.6,0.6,28.9,87,Sunny,3,4425,8.4,0.7,0,0
SpiceJet,DEL,BLR,01:51,-21.6,46,Rain,54,166,23.3,4.6,-25.0,83,Rain,57,521,23.7,3.8,34,1
SpiceJet,JFK,DEL,05:54,29.8,94,Snow,26,4493,6.0,0.5,27.4,33,Sunny,20,5337,1.1,0.9,0,0
Air India,LHR,JFK,00:22,-21.5,51,Snow,60,548,28.1,3.1,41.2,67,Rain,43,246,26.0,2.6,48,1
Emirates,DEL,JFK,01:49,10.6,72,Rain,7,8197,1.8,0.6,23.0,76,Fog,17,2726,5.0,0.6,0,0
SpiceJet,JFK,DXB,15:36,44.9,71,Fog,55,632,21.1,4.4,42.8,47,Fog,59,352,23.7,4.6,28,1
British Airways,JFK,DEL,09:46,9.3,43,Sunny,12,8141,8.6,0.5,15.6,87,Storm,20,6982,3.1,0.8,0,0
British Airways,DXB,JFK,04:39,-28.3,78,Snow,59,562,22.3,4.5,-26.3,95,Fog,56,594,28.2,4.4,88,1
SpiceJet,JFK,DXB,01:41,16.9,37,Rain,19,2734,4.0,0.3,12.9,57,Sunny,1,8086,2.1,0.5,0,0
Emirates,DXB,BOM,19:47,42.9,63,Fog,55,517,22.0,4.7,-27.3,39,Cloudy,55,505,28.6,4.1,43,1
British Airways,JFK,BOM,18:52,24.5,43,Rain,9,4471,8.1,0.4,7.2,98,Sunny,3,5215,2.6,0.3,0,0
Emirates,BLR,JFK,11:40,43.3,96,Sunny,52,688,29.9,4.1,-25.3,93,Sunny,57,406,21.6,4.0,80,1
Air India,BLR,LHR,00:55,-5.1,38,Cloudy,10,9754,9.3,0.9,-0.4,71,Cloudy,28,4989,9.8,0.6,0,0
IndiGo,DEL,DXB,09:51,-23.7,32,Sunny,60,408,21.5,4.4,42.6,35,Snow,59,466,22.2,4.9,117,1
SpiceJet,LHR,DXB,22:19,25.1,42,Cloudy,28,7861,4.6,0.8,10.1,37,Fog,30,9561,8.5,0.4,0,0
IndiGo,BOM,JFK,18:21,43.1,65,Snow,58,666,27.5,3.1,42.5,85,Fog,59,268,24.5,3.8,103,1
Air India,BOM,DXB,21:54,21.5,53,Rain,17,9454,3.0,0.4,16.7,72,Sunny,29,5702,7.9,0.7,0,0
Emirates,DEL,BLR,06:23,42.3,42,Rain,56,522,24.9,4.9,-22.7,90,Fog,54,535,23.1,4.0,43,1
IndiGo,DXB,JFK,04:26,26.6,33,Sunny,3,3595,8.7,0.4,16.9,97,Sunny,30,9224,9.5,0.4,0,0
Emirates,DEL,DXB,00:46,44.9,52,Storm,46,282,22.0,3.1,43.3,47,Sunny,59,625,22.4,2.7,46,1
Air India,DXB,BLR,19:58,0.6,33,Cloudy,1,2693,8.7,0.1,-1.1,49,Cloudy,18,9625,2.9,0.0,0,0
IndiGo,BOM,DXB,05:36,-22.8,38,Sunny,60,418,24.3,4.8,44.4,35,Sunny,51,399,27.0,2.9,82,1
SpiceJet,DXB,LHR,22:01,27.6,52,Cloudy,21,2160,4.1,0.5,20.8,80,Fog,14,4110,0.1,0.6,0,0
Air India,BLR,DXB,21:38,42.5,73,Storm,58,488,28.5,4.2,-29.6,74,Sunny,47,530,28.5,2.6,20,1
Emirates,DXB,BLR,06:28,-2.5,38,Fog,4,4788,9.0,0.7,23.7,37,Fog,16,5942,1.0,0.7,0,0
Air India,JFK,DXB,09:51,43.4,68,Cloudy,55,140,25.3,2.9,-25.9,47,Fog,50,572,22.9,3.0,92,1
Emirates,DEL,BLR,17:01,6.8,90,Cloudy,29,7859,6.4,0.2,6.2,90,Rain,1,6302,4.3,0.6,0,0
SpiceJet,LHR,JFK,18:09,-23.6,95,Sunny,58,309,22.6,4.2,43.0,34,Fog,50,274,28.1,3.4,81,1
IndiGo,DXB,JFK,06:51,29.4,45,Snow,25,6464,5.7,0.7,-0.2,41,Cloudy,16,5074,5.9,0.1,0,0
Emirates,LHR,DXB,04:17,42.7,60,Cloudy,49,248,29.5,3.1,45.5,43,Cloudy,58,173,25.8,3.6,77,1
Emirates,DEL,LHR,01:17,-7.2,58,Cloudy,15,9737,0.0,0.2,13.1,39,Fog,5,2999,7.2,0.3,0,0
Air India,DXB,BLR,09:31,-23.7,35,Cloudy,48,292,28.3,4.9,43.0,68,Cloudy,43,548,21.0,3.1,32,1
SpiceJet,BLR,LHR,00:00,18.6,74,Storm,26,5265,4.1,0.9,6.4,85,Cloudy,10,2087,7.3,0.1,0,0
British Airways,DEL,JFK,23:45,-27.8,65,Sunny,45,229,25.1,3.5,-25.0,80,Cloudy,55,668,23.4,4.9,98,1
SpiceJet,BOM,DEL,12:55,-0.8,30,Fog,0,2751,3.4,1.0,3.2,54,Fog,14,7985,9.8,0.3,0,0
Emirates,DEL,JFK,12:53,43.4,46,Cloudy,60,401,28.0,4.1,-26.7,94,Storm,57,379,24.5,3.4,37,1
Air India,DXB,LHR,07:00,1.0,92,Rain,20,2096,8.2,0.5,28.9,47,Fog,17,5606,5.7,0.9,0,0
Emirates,JFK,LHR,06:30,44.2,46,Storm,50,636,23.8,2.6,-27.7,95,Cloudy,59,407,27.7,3.9,107,1
SpiceJet,JFK,BLR,16:15,-3.4,75,Storm,19,7632,2.6,0.6,10.0,77,Sunny,9,5916,6.5,0.7,0,0
British Airways,DXB,BLR,01:51,-25.7,67,Sunny,46,680,24.6,3.4,45.2,99,Rain,49,421,24.0,3.9,114,1
Air India,BOM,LHR,01:58,5.2,37,Fog,14,6039,2.7,0.3,21.7,50,Cloudy,4,8747,5.3,0.7,0,0
SpiceJet,BOM,BLR,11:38,-28.1,51,Storm,52,637,29.5,4.7,44.4,45,Fog,43,645,24.7,3.1,22,1
IndiGo,DEL,LHR,22:18,25.6,59,Cloudy,3,5187,8.9,0.3,23.2,73,Rain,16,6874,4.3,0.3,0,0
SpiceJet,BOM,JFK,17:53,44.8,55,Cloudy,43,667,23.6,3.8,-27.2,59,Rain,46,170,21.5,4.7,112,1
IndiGo,BOM,BLR,09:01,27.0,90,Fog,9,5593,7.5,0.2,-8.5,64,Snow,6,6222,8.7,0.7,0,0
SpiceJet,LHR,DXB,17:25,-25.0,94,Storm,50,348,24.5,3.9,-26.8,47,Sunny,55,336,24.4,3.4,93,1
Air India,LHR,DEL,04:50,18.9,38,Storm,24,8093,7.5,0.1,6.1,84,Snow,26,4087,1.5,0.7,0,0
IndiGo,DEL,LHR,14:51,-25.8,42,Sunny,58,489,24.0,4.9,-24.0,97,Fog,45,479,21.9,3.8,34,1
Emirates,BLR,LHR,15:17,12.5,35,Snow,18,9511,5.6,0.6,13.9,62,Fog,29,6248,0.6,0.9,0,0
British Airways,LHR,BOM,03:45,43.4,62,Snow,56,389,21.3,4.9,45.3,82,Storm,60,307,23.4,2.9,50,1
Air India,JFK,BLR,02:09,17.0,79,Snow,22,9343,3.0,0.1,27.2,74,Storm,0,5129,2.3,0.4,0,0
Emirates,DXB,LHR,15:02,-28.1,43,Snow,45,265,27.7,4.6,45.5,43,Snow,54,672,29.6,3.2,52,1
IndiGo,DEL,BOM,21:40,26.8,51,Sunny,19,8180,5.6,0.8,16.7,96,Rain,24,4015,2.4,0.0,0,0
IndiGo,JFK,BOM,04:29,42.6,40,Fog,57,222,29.3,3.4,43.1,95,Rain,45,497,25.2,3.3,96,1
SpiceJet,DEL,BOM,01:34,15.9,100,Cloudy,3,7602,2.4,0.8,14.5,90,Sunny,4,6227,10.0,1.0,0,0
SpiceJet,DXB,LHR,15:12,-25.3,72,Fog,49,182,24.8,4.3,42.5,81,Sunny,43,415,27.2,4.6,96,1
IndiGo,DXB,BOM,10:37,14.9,52,Cloudy,6,6859,2.4,0.8,21.1,96,Sunny,23,2744,7.6,0.3,0,0
British Airways,LHR,BLR,03:01,-24.4,36,Storm,51,686,27.6,3.8,43.5,96,Rain,57,432,28.4,3.7,108,1
British Airways,LHR,JFK,18:49,-2.7,39,Snow,24,3258,2.6,0.2,0.7,49,Snow,13,2230,1.7,0.1,0,0
British Airways,BOM,LHR,23:39,-26.2,55,Cloudy,51,313,23.7,3.9,44.1,83,Fog,44,219,29.0,3.2,54,1
IndiGo,LHR,JFK,19:57,17.9,89,Storm,11,3272,7.5,0.7,17.6,92,Cloudy,8,2028,3.4,0.2,0,0
Air India,DEL,JFK,12:59,-23.0,69,Rain,58,375,26.5,4.6,42.4,77,Fog,47,204,25.3,2.7,31,1
SpiceJet,BOM,DEL,00:06,16.7,38,Snow,19,7990,8.3,0.5,23.2,33,Rain,28,7694,7.5,0.4,0,0
Emirates,DEL,BLR,13:39,45.8,35,Rain,47,107,21.8,3.0,-21.3,60,Snow,46,560,22.6,4.1,75,1
Emirates,DXB,DEL,23:31,-0.4,93,Storm,27,5242,5.2,0.1,2.4,68,Cloudy,16,2279,6.8,0.2,0,0
IndiGo,DEL,JFK,18:33,-26.3,58,Fog,47,310,25.3,2.8,-24.8,36,Snow,57,636,21.8,3.6,39,1
Air India,JFK,DXB,17:09,0.2,36,Storm,2,7296,5.5,0.7,-2.1,63,Rain,12,8253,2.0,0.6,0,0
IndiGo,JFK,BOM,00:50,45.2,35,Fog,43,601,28.3,3.9,-23.6,54,Storm,43,591,27.0,4.4,39,1
Emirates,LHR,DXB,07:29,9.3,96,Snow,7,8438,5.4,0.5,17.7,81,Cloudy,17,7250,6.3,0.2,0,0
IndiGo,LHR,BLR,14:07,42.4,96,Cloudy,42,212,24.2,4.3,-22.8,43,Storm,44,408,26.0,2.9,52,1
Emirates,JFK,BLR,17:17,-5.4,57,Sunny,20,3333,4.7,0.4,20.8,74,Snow,20,2559,1.8,0.2,0,0
British Airways,LHR,BLR,02:15,43.5,92,Cloudy,54,153,28.1,4.3,42.9,96,Fog,52,645,22.0,4.0,76,1
British Airways,BLR,BOM,18:53,21.2,92,Cloudy,1,4513,9.6,0.2,-4.1,90,Cloudy,21,9660,2.9,0.8,0,0
Emirates,DXB,BOM,12:37,45.0,62,Snow,52,517,26.5,3.2,42.1,51,Snow,56,290,25.4,4.8,111,1
SpiceJet,BOM,LHR,03:01,16.2,87,Rain,21,7541,6.6,0.8,26.8,94,Sunny,2,8020,6.0,0.3,0,0
British Airways,JFK,BOM,18:18,-24.4,69,Cloudy,47,276,23.7,4.5,44.9,33,Storm,54,653,23.3,4.3,22,1
British Airways,JFK,BOM,03:55,12.3,76,Cloudy,8,4504,8.0,1.0,-6.1,40,Snow,30,9660,9.5,0.2,0,0
Air India,BLR,DEL,14:53,-24.8,86,Snow,42,653,29.6,4.0,42.2,71,Storm,47,599,29.2,4.9,47,1
Emirates,BOM,DEL,19:42,-6.1,54,Cloudy,9,9158,0.1,0.5,5.0,49,Rain,23,5286,4.9,0.5,0,0
SpiceJet,BLR,DXB,03:40,-21.3,95,Sunny,47,138,28.0,4.2,-23.8,82,Storm,50,554,21.6,2.7,103,1
IndiGo,BOM,LHR,06:13,9.8,79,Snow,1,5553,9.8,0.1,-0.8,83,Rain,25,2274,4.9,0.7,0,0
SpiceJet,LHR,DEL,07:37,41.4,63,Storm,46,539,27.3,3.7,45.7,70,Cloudy,41,532,26.9,4.6,105,1
SpiceJet,BOM,DXB,08:05,21.2,45,Cloudy,7,3915,4.0,0.3,-3.1,72,Storm,12,5276,3.1,0.6,0,0
IndiGo,LHR,BOM,10:39,43.9,57,Fog,43,325,22.6,4.0,-23.9,77,Rain,59,516,21.8,4.3,89,1
Air India,JFK,BLR,03:04,19.5,80,Fog,29,4483,1.5,0.1,-1.1,49,Rain,6,9717,2.7,0.4,0,0
IndiGo,BLR,LHR,05:04,-22.4,77,Sunny,43,372,27.6,4.3,-25.9,35,Rain,52,332,21.4,3.0,52,1
British Airways,DXB,JFK,12:11,6.2,59,Snow,23,3858,7.7,0.7,-2.8,48,Rain,26,7636,8.1,0.1,0,0
Air India,JFK,BLR,11:18,42.8,30,Fog,49,334,22.2,4.6,-26.8,81,Rain,59,176,24.6,3.5,120,1
British Airways,DEL,JFK,07:49,17.5,84,Cloudy,2,4538,3.9,0.7,29.0,70,Cloudy,26,9149,2.1,1.0,0,0
Air India,BOM,BLR,09:19,-29.5,53,Fog,56,580,22.4,4.2,42.6,55,Fog,59,314,25.0,3.6,58,1
Air India,DXB,DEL,15:05,-9.1,74,Sunny,5,8938,6.0,0.1,23.7,31,Fog,26,5454,3.3,0.4,0,0
Air India,DEL,JFK,06:00,42.9,53,Storm,54,279,26.3,3.8,42.4,52,Fog,59,230,28.4,3.8,33,1
Air India,DEL,BLR,03:05,17.7,88,Cloudy,24,6419,3.9,0.1,25.0,47,Snow,25,8406,0.4,0.7,0,0
Air India,DEL,BLR,11:59,-22.9,74,Snow,47,361,24.7,4.9,-25.6,51,Cloudy,43,524,22.2,4.8,41,1
Air India,BOM,BLR,21:07,-5.9,52,Snow,8,9413,2.1,0.9,-1.0,58,Rain,6,6217,7.8,0.0,0,0
SpiceJet,DEL,JFK,03:50,-22.0,55,Snow,46,204,29.3,3.4,41.2,41,Fog,56,614,21.3,2.7,79,1
IndiGo,JFK,LHR,13:24,-3.0,51,Storm,8,8752,2.3,0.3,-6.5,72,Snow,22,4880,5.0,0.8,0,0
Air India,JFK,LHR,21:02,41.8,58,Cloudy,41,564,27.9,2.7,-22.9,95,Sunny,42,602,30.0,4.6,21,1
SpiceJet,BLR,BOM,00:55,22.6,59,Sunny,18,5849,5.4,0.2,28.8,73,Rain,28,8051,7.8,0.7,0,0
Air India,JFK,BLR,23:46,43.8,75,Sunny,53,486,27.6,2.7,45.3,50,Storm,52,527,25.9,2.8,111,1
Air India,LHR,BLR,00:15,29.8,84,Cloudy,3,8401,6.9,0.3,3.3,53,Sunny,10,9114,1.3,0.7,0,0
British Airways,JFK,LHR,21:59,45.7,85,Snow,59,208,26.0,3.6,-23.5,61,Fog,54,688,23.5,3.8,31,1
Emirates,BOM,DEL,21:26,11.3,74,Cloudy,23,5264,0.9,0.6,21.0,96,Sunny,11,2361,8.4,0.8,0,0
Emirates,DEL,BOM,22:56,43.5,65,Fog,54,126,26.7,3.8,-29.7,75,Cloudy,45,488,25.4,4.3,24,1
Emirates,BLR,BOM,09:11,8.4,96,Fog,24,3359,6.5,0.8,29.9,50,Cloudy,19,7523,5.6,0.1,0,0
IndiGo,BLR,DEL,16:47,-23.7,95,Storm,51,243,28.5,4.8,43.4,40,Storm,48,161,27.8,4.3,23,1
Air India,JFK,DXB,10:37,-2.0,73,Sunny,26,5200,1.0,0.3,2.5,90,Sunny,18,9008,1.0,0.5,0,0
SpiceJet,JFK,DXB,21:09,-23.6,64,Sunny,51,660,22.3,4.1,-28.0,42,Cloudy,41,175,21.0,4.8,20,1
Air India,BOM,JFK,22:09,-5.7,99,Rain,3,3750,8.9,0.8,17.6,93,Storm,17,7804,0.4,0.4,0,0
British Airways,LHR,BLR,01:44,42.7,61,Rain,50,120,26.3,4.1,-25.2,80,Cloudy,56,197,24.7,3.0,98,1
British Airways,LHR,DEL,05:27,-8.5,50,Snow,3,4864,0.1,0.6,5.2,42,Rain,14,2819,0.6,1.0,0,0
